,steps,reward
1073,127,-118.50276922062882
1074,106,-91.95674186317333
1075,155,-167.77952424383017
1076,128,-134.37999889064307
1077,122,-181.30329672947687
1078,77,-86.80157456965814
1079,84,-50.29444205360615
1080,127,-350.6880086879214
1081,142,-106.71401157867975
1082,172,-120.04884112645021
1083,118,-178.55005088971114
1084,75,-69.12452849673666
1085,77,-53.43084025965778
1086,132,-26.50939449061059
1087,126,-124.95177621464606
1088,100,-92.52387737985933
1089,147,-264.33002065767835
1090,81,-80.2328812324877
1091,91,-130.2547692443713
1092,79,-102.99300094839262
1093,117,-51.67384829809396
1094,132,-153.269127013095
1095,92,-108.37418998707979
1096,135,-75.10024077141244
1097,76,-69.75962622186464
1098,92,-72.49609904158157
1099,75,-59.919601819900905
1100,145,-52.05934842350261
1101,83,-53.8006996305627
1102,114,-118.03231838172266
1103,109,-64.08758799169578
1104,86,-33.65075570730919
1105,150,-193.03128904646863
1106,139,1.2771376613230956
1107,128,-117.57340295511487
1108,101,-86.79399301891068
1109,131,-38.9738260173491
1110,129,-224.33125864210723
1111,169,-102.04869288446265
1112,96,-54.46475168372504
1113,79,-45.44637346466169
1114,131,-227.2562859942371
1115,116,-220.7318549660667
1116,201,-77.79752909034427
1117,152,-93.29701094348611
1118,114,-189.40485175874403
1119,137,-97.61307736006282
1120,102,-145.28212940461773
1121,138,-137.57356892427063
1122,113,-95.5348847224766
1123,136,-74.4468850426888
1124,121,-81.95403862590666
1125,110,-160.89715118016068
1126,130,-97.29220116076627
1127,134,-142.12230078683478
1128,170,-258.9059097447742
1129,149,-108.50950965638363
1130,143,-77.00100556290474
1131,108,-146.0138078492349
1132,95,-106.71075606456964
1133,100,-44.09719882511069
1134,113,-171.7230110680369
1135,86,-71.90565175716421
1136,154,-104.5696436549025
1137,144,-101.71454973618528
1138,131,-295.61830744756077
1139,140,-31.50201920586335
1140,103,-131.98562403839995
1141,113,-52.76314214421607
1142,121,-87.22959073936696
1143,129,-76.35538238413119
1144,121,15.766242809491573
1145,231,-108.00828824191001
1146,102,-121.99277164083213
1147,113,-171.08312391020257
1148,95,-68.95449659568315
1149,89,-92.82975333293018
1150,131,-76.0536948210919
1151,114,-263.6886214681019
1152,131,-110.70257042744993
1153,125,-433.67298050039517
1154,89,-63.12170580406401
1155,150,-291.0475382324631
1156,122,-76.97545650019254
1157,263,-98.32745949717174
1158,88,-74.13469198675973
1159,175,-118.99479665826303
1160,130,-134.2220078997722
1161,134,-277.64986415639294
1162,84,-58.219011705982346
1163,143,-285.0982586990363
1164,97,-88.82316259249276
1165,97,-96.23744038880953
1166,116,-114.07890685930505
1167,92,-65.3814125962243
1168,105,-165.09011985923877
1169,98,-206.9939050946448
1170,117,-147.89861793588057
1171,114,-63.4284981176776
1172,132,-161.33821053418086
1173,166,-103.28479556780177
1174,127,-105.28399184374584
1175,92,-149.51567003285342
1176,180,-107.4250936816757
1177,166,-153.66098436470617
1178,133,-47.45947650159918
1179,82,-46.77741001862688
1180,100,19.36983335862469
1181,105,-99.43196061870951
1182,96,-72.32480139315649
1183,81,-76.85602984404034
1184,152,-146.38344881212117
1185,109,-121.58694385479592
1186,115,-270.39277860563607
1187,143,-81.2709979042724
1188,189,-169.01940305317765
1189,132,-89.3438875124021
1190,75,-12.895463489636057
1191,117,-69.7057001403167
1192,197,-216.68369505902422
1193,94,-92.7658204231908
1194,128,-126.7507891619614
1195,207,-135.53061865201937
1196,79,-135.58096234256266
1197,108,-253.02041802823786
1198,142,-94.32351777608
1199,141,-248.94155164695584
1200,79,-67.56377190297087
1201,143,-169.7160914968402
1202,138,-96.76793910340724
1203,99,-26.939078156936347
1204,147,-204.78621110967208
1205,97,-102.24947561535919
1206,84,-76.00637438924188
1207,86,-37.93953351585574
1208,170,-73.1442465283323
1209,106,-65.41857471513303
1210,78,-113.2337005678211
1211,120,-162.00236351295513
1212,88,-70.0648939300261
1213,129,-116.04408571222353
1214,175,-67.91378672968116
1215,91,-91.61187598843719
1216,173,-45.36206818540643
1217,79,-76.82671887798705
1218,150,-31.883708978577403
1219,179,-140.85748189755265
1220,83,-68.89058662256353
1221,91,-53.36088158742797
1222,300,95.0328930378214
1223,94,-95.19264215703546
1224,94,-81.26260999126427
1225,120,-210.22685261048616
1226,138,-95.7873455445192
1227,105,-187.8065072817903
1228,88,-37.44096100239322
1229,163,-53.57753272373512
1230,191,-124.3049917013053
1231,100,-68.42608419664936
1232,112,-175.1319755394803
1233,108,-172.45056715676867
1234,107,-67.16218213357939
1235,114,-73.10076912389763
1236,82,-34.85002805330285
1237,83,-96.85045847590644
1238,76,-46.22015764895923
1239,204,-242.7826239668084
1240,110,-111.58448077356393
1241,130,-73.01735459154803
1242,113,-109.39453932203222
1243,108,-245.7256215152506
1244,133,-37.57846711787929
1245,86,3.0832645087997577
1246,173,-80.32768012027259
1247,137,-102.6812685391065
1248,98,-118.70282892132089
1249,101,48.0676076136574
1250,182,-91.84956168158965
1251,142,-101.34779175207176
1252,129,-75.84622825953225
1253,131,-89.57230272771083
1254,111,-236.45847049546632
1255,210,-81.96426798385896
1256,98,-81.4984923569609
1257,140,-45.69982229513393
1258,179,-70.87127309205373
1259,201,-82.94770139431307
1260,93,-96.99120170138777
1261,122,-68.14931316339143
1262,136,-156.68115691485684
1263,87,-30.800910229782488
1264,90,-110.94874928228255
1265,73,-59.357368949412226
1266,79,-10.506609436235209
1267,98,-73.20980424432997
1268,115,-109.89946493527961
1269,117,-162.25716397989785
1270,144,-117.6683216937581
1271,172,-89.14643098724835
1272,137,-65.1386100862029
1273,91,-97.3174784713208
1274,108,-99.2568150742281
1275,162,-131.73234858333018
1276,129,-176.54013962061862
1277,169,-72.69170276632327
1278,144,-76.7795549044379
1279,96,-103.0063638356853
1280,105,-96.83026317218365
1281,167,-152.99373860877645
1282,156,-70.66492860622357
1283,142,-35.30944793975185
1284,136,-68.55220301866221
1285,129,-119.39614670820859
1286,99,0.9661865792017466
1287,151,-128.0456451978208
1288,167,-89.60208999661302
1289,153,-58.37507590663747
1290,121,-85.53436823219891
1291,133,-41.04387109750667
1292,169,-92.08354600284204
1293,86,-86.72247912232649
1294,154,-81.39053485912801
1295,122,-98.66702130976711
1296,96,-74.72037244108077
1297,119,-110.25530042920298
1298,135,-269.37265788855063
1299,151,-81.48700137181753
1300,200,-78.8686159111898
1301,172,-49.61124024633693
1302,148,-309.25016285967695
1303,185,-24.603443341263258
1304,193,-80.37539307933963
1305,152,-77.93193320388036
1306,116,-77.02657457408955
1307,126,-78.06855077993704
1308,97,-75.99513521402795
1309,128,-158.33638419855833
1310,137,-91.98688447715844
1311,130,-111.88613861208368
1312,209,-108.94305441078795
1313,140,-33.91307811423091
1314,101,-55.231338915268836
1315,122,8.75143449140782
1316,76,-64.94285393698226
1317,140,-59.999468295813195
1318,86,-59.344221777652905
1319,95,-26.236188629041465
1320,122,-181.9097605551446
1321,80,-5.889193868383629
1322,135,-177.3060218602188
1323,153,-25.594542274757274
1324,152,-285.74084431925314
1325,116,-88.83065397608485
1326,231,-248.35062247479135
1327,168,-47.17833695813327
1328,175,-85.03190497109142
1329,175,-35.31428496317099
1330,120,-74.96998982392775
1331,91,-101.11143606449214
1332,82,-70.34024728058498
1333,98,-87.4632290869495
1334,118,-94.20942275245203
1335,121,-222.93761258555236
1336,185,-114.63001421615265
1337,183,-185.12971855512586
1338,84,-105.14765057104205
1339,92,-69.90221405013042
1340,126,-120.89198273483272
1341,147,-133.52406113563103
1342,134,-70.84330010136873
1343,158,-131.50095291643606
1344,133,-52.48913197187336
1345,119,-78.78081966189075
1346,91,-69.37514967795656
1347,123,-142.7873326874151
1348,137,-9.777903725630154
1349,156,-139.73626362439865
1350,80,-42.64421756362729
1351,96,-124.33249928139794
1352,127,-103.84630815436809
1353,191,-25.61226377860568
1354,133,-29.711959577778373
1355,91,-52.78617242140864
1356,95,-50.62334134403456
1357,136,-107.84491368467188
1358,100,-102.21121398995868
1359,160,-75.94729258790754
1360,120,-56.28092412290508
1361,104,-54.926729342931004
1362,140,-58.76211589253964
1363,112,-5.231926799670632
1364,205,-240.38386752583537
1365,105,-2.4867348997377263
1366,139,-142.00582474587185
1367,245,-135.161838413577
1368,146,-146.15979762946964
1369,174,-162.93152992221482
1370,102,-204.54011090331255
1371,94,-15.009917717811419
1372,121,-118.65730490624185
1373,142,-183.08652412613748
1374,200,-154.6326637767127
1375,176,-40.14001692705135
1376,179,-203.4750111880078
1377,144,-77.60757792523128
1378,216,-260.48676209939015
1379,268,-94.39108929916412
1380,220,-143.7588238857172
1381,96,-77.55365031093689
1382,186,-86.87049799431068
1383,225,-209.46911822358413
1384,236,-351.2202259753016
1385,267,-322.91389772233526
1386,207,-88.41217605233784
1387,165,-78.80353270599002
1388,225,-36.372515936886515
1389,253,-89.98392545806638
1390,203,-54.13774734463695
1391,202,-138.13005827995232
1392,127,-155.45068372756
1393,97,-129.09738488416332
1394,187,-70.6461764131686
1395,95,-46.24084502238311
1396,208,-76.02654604541823
1397,96,-186.26385885250204
1398,128,-207.40738461627535
1399,171,-234.1013375418012
1400,136,-26.260561278333554
1401,138,-325.64868663162554
1402,217,-100.46327977120417
1403,129,-90.04995923629488
1404,218,-402.60982319334516
1405,97,-153.4259317378333
1406,144,-58.85220199437269
1407,152,-45.59643367936119
1408,94,-46.98577922556978
1409,153,-136.29036702406356
1410,212,-32.72725907536207
1411,241,47.39391339605399
1412,140,11.242678185702715
1413,127,-47.60469286077351
1414,241,-124.82780039858292
1415,174,-30.99383096453934
1416,169,-79.6717422085919
1417,184,-156.77965124539656
1418,96,-42.924185291059274
1419,215,-211.95085944707873
1420,192,-172.40522291720967
1421,130,-53.889755173512036
1422,187,-117.27333839564453
1423,158,-113.90141768253497
1424,177,-217.9275657402242
1425,102,-37.24127148712192
1426,178,-111.24351171274327
1427,179,-256.11004945882996
1428,143,-217.33137638658852
1429,279,-228.2681612181001
1430,122,-73.74240176385955
1431,96,-55.378013871407106
1432,128,-66.708878998713
1433,126,-86.29893811421627
1434,231,-55.77696208270788
1435,99,-15.861342029475935
1436,194,-220.0541495923714
1437,226,-229.67113534248233
1438,136,-126.26955807892844
1439,147,-174.51518299795293
1440,96,-49.82320070140395
1441,294,-183.3658517721907
1442,93,-83.9824550057088
1443,121,-61.19187286398444
1444,92,-110.24358131461328
1445,109,-116.15228973377648
1446,173,-39.83390654019543
1447,203,-124.81904830278447
1448,115,-165.92491738967448
1449,151,-108.77069209976065
1450,120,-36.09907056387338
1451,183,-79.1977612979056
1452,300,76.22203571613431
1453,129,-78.61923447464125
1454,79,-28.700135736878337
1455,163,-75.09077063827584
1456,225,-100.3404422168415
1457,271,-84.97554421932503
1458,112,-53.90406844102882
1459,160,-70.54884450380098
1460,94,0.30514239979221713
1461,133,-63.54403086214529
1462,184,-14.30546060507902
1463,104,-105.03877056833028
1464,187,-57.22927269091984
1465,98,-22.84203774986821
1466,123,-48.6696716262811
1467,144,-107.6226827231103
1468,90,-119.63872192414456
1469,127,-240.77312475719987
1470,200,-115.62493248323159
1471,150,-60.78656501699285
1472,88,-30.256056908075394
1473,142,-63.70964329589556
1474,178,-61.69507146301137
1475,168,-211.61124345950523
1476,195,-79.72115643884396
1477,127,-48.68687976166391
1478,191,-185.74671010672455
1479,105,-40.886484772194336
1480,125,-105.85623816511082
1481,238,-82.07628938883883
1482,117,-207.02485787452724
1483,148,-53.66884253376087
1484,156,-34.786391795984485
1485,169,-262.7610853977925
1486,285,-391.0651099231079
1487,139,-184.1970708505068
1488,122,-56.64085964546733
1489,270,-132.51236862662344
1490,132,-173.9071327875326
1491,105,-122.23105051716598
1492,287,-214.9003911974927
1493,168,-61.4043173201467
1494,166,-84.85638517819109
1495,153,-164.60620680196558
1496,115,-82.13183882367221
1497,151,-37.31179682860824
1498,232,-209.90307296096915
1499,110,-64.32508238420715
1500,109,-99.8389600750843
1501,137,-196.8723145000871
1502,178,-74.23117062397236
1503,129,-134.03067999639063
1504,300,-30.652922160593366
1505,105,-1.2057701305179052
1506,188,-85.16402334138098
1507,195,-52.214129766022346
1508,161,-137.37580266536543
1509,156,-45.68901117992945
1510,149,-21.85498237749914
1511,256,-242.64635709545618
1512,128,-17.278785723272136
1513,259,-10.636346772714347
1514,109,-199.73209033881767
1515,206,-114.98391566924964
1516,256,-70.38699600115733
1517,136,-201.825042177535
1518,223,-48.99392202380851
1519,90,-34.85883165637527
1520,119,-172.3345307135873
1521,108,-136.55171628345124
1522,116,-64.8457993996091
1523,197,-58.74809160312683
1524,240,-89.90019019200756
1525,300,75.72415308557369
1526,112,-55.37420662439965
1527,179,-127.08314299564597
1528,188,-91.42238655271842
1529,180,-109.59214386104989
1530,142,-59.32611737270523
1531,260,-217.04355807961008
1532,300,-311.5498031179084
1533,152,-84.92137829737445
1534,251,-302.9892478256844
1535,188,18.115455348621907
1536,104,-41.703531787137365
1537,168,-49.03901864961169
1538,127,-93.27265073638532
1539,134,-35.6917661026763
1540,116,-47.32881737389701
1541,272,-120.98646408789895
1542,143,-18.595114035011264
1543,220,-87.83165651752645
1544,143,-148.2043635161341
1545,138,-69.44145340001619
1546,154,-29.31535469544201
1547,100,-90.73631116798794
1548,94,-98.2811645207109
1549,140,-32.47651500411615
1550,150,-62.59671271561287
1551,125,13.998002415407129
1552,196,-16.489917556713294
1553,163,12.532549196643075
1554,145,-73.96275897525459
1555,300,13.26702801755772
1556,145,3.4509700925295874
1557,90,-25.20401163286924
1558,109,-4.891487592120228
1559,116,3.3256641925740382
1560,178,-27.453281923985912
1561,87,-2.2384335261698425
1562,103,-38.507201377302366
1563,173,-7.793632830177756
1564,101,-6.509545652844665
1565,172,-88.30743508625564
1566,300,119.87099369151498
1567,173,-106.18271476358508
1568,159,-59.25966611689442
1569,135,-53.128674175316064
1570,162,-45.52044253100887
1571,170,-66.34446112210466
1572,118,16.345476793655536
1573,144,-48.812739096925206
1574,181,-71.37110198154474
1575,300,59.602316114934254
1576,133,-66.39902530349048
1577,141,-93.871288635897
1578,123,-6.1053376913433794
1579,123,-175.2104979410219
1580,87,-61.163333151034095
1581,118,-17.467811839624048
1582,109,-4.965460581642432
1583,112,9.318741458459712
1584,182,-25.14177305231013
1585,141,4.315109085231569
1586,140,-66.29841845730607
1587,96,-61.80723302312916
1588,143,-66.55476679530562
1589,126,-185.55204919541754
1590,107,-59.80532593547272
1591,125,-45.467479261193134
1592,169,-69.62086105245713
1593,129,-111.15466461309123
1594,145,-23.067710816340764
1595,156,-40.76550543878526
1596,174,-64.7265445249671
1597,185,-227.32836934195888
1598,128,-55.73887842192349
1599,259,-31.273710079729227
1600,126,-15.422975054458533
1601,131,-58.16260187409848
1602,128,-106.32739825227668
1603,213,-450.1914583121955
1604,98,-80.38180799724137
1605,142,-5.430668542219024
1606,122,-3.608110037751416
1607,133,-70.35422801645066
1608,144,-68.01925491311052
1609,196,-81.08272833228685
1610,176,-38.23741813141439
1611,100,-67.22902096184575
1612,162,-2.880026474728936
1613,137,-2.647960889919446
1614,173,-20.524200899269616
1615,204,-42.852766225437435
1616,203,-30.131670171959314
1617,124,-71.90982982845796
1618,133,-87.4720638677446
1619,186,-80.47841629778819
1620,164,-110.72915332162009
1621,145,-51.907857509767354
1622,256,-394.4528074152121
1623,118,-7.971176509275196
1624,183,-75.53190209682835
1625,89,-53.9066871814165
1626,141,-0.32783861973832984
1627,176,-38.607083756622316
1628,103,-6.6879838961175295
1629,154,-12.043995548109137
1630,191,-29.180237315293
1631,196,-4.788453496169822
1632,120,-34.52420494867209
1633,157,-61.918561758586975
1634,104,-46.95045388244242
1635,119,-49.09071060278653
1636,150,-50.375861581797764
1637,100,-40.38611846307826
1638,116,-39.83085754629076
1639,164,-32.654959172139456
1640,228,-17.23399744355575
1641,282,-179.95387130953569
1642,237,-175.35416703791145
1643,165,-25.111788249852765
1644,167,-79.06816103218094
1645,151,-39.41148227767425
1646,125,9.952719377419456
1647,218,52.17042090946936
1648,108,-64.98731918811166
1649,300,120.35718650568067
1650,300,116.06108733567466
1651,300,52.07918544893168
1652,178,-43.92086100635572
1653,133,-172.53917205065218
1654,205,-191.34706799562213
1655,96,-16.34206479684906
1656,189,-68.59012337957681
1657,111,-43.736337212504324
1658,109,5.760718965286671
1659,300,112.0847395812915
1660,102,1.8990294633503169
1661,197,-102.92179416275216
1662,166,-66.48429440140309
1663,146,-155.8976699204552
1664,100,-45.11904236304949
1665,130,9.545525277712613
1666,185,-73.00368715007087
1667,172,-33.65712157183218
1668,116,-60.04598292427315
1669,117,-58.037161039199134
1670,115,1.6815268997721233
1671,182,-1.0589854305023465
1672,187,-41.85473546605145
1673,138,-51.75315426888062
1674,215,-6.991482240107146
1675,156,-16.87827348410252
1676,199,-18.3462608615052
1677,119,-29.060774650966806
1678,178,-46.361311287042085
1679,114,14.374735886553964
1680,108,-18.034569780949724
1681,111,-172.74648515012896
1682,179,-51.868240503444056
1683,207,-100.26780804538171
1684,155,-127.36773088867429
1685,184,34.270132656155596
1686,114,-30.09590888123155
1687,141,-20.06599586378087
1688,192,-19.886748355302146
1689,132,-82.9645054307955
1690,194,-259.38564323601616
1691,152,4.798079259778035
1692,183,28.17940458279216
1693,300,45.34473775365312
1694,185,-5.472370380193027
1695,300,102.1920545920316
1696,108,35.93177597065301
1697,300,113.49679131188276
1698,175,-38.58889537265854
1699,142,-58.29112479142449
1700,171,-54.16621982635232
1701,174,-20.96017679105573
1702,151,-52.724179043896825
1703,140,-86.4761895854663
1704,137,-143.55678965435192
1705,120,-59.497824722024916
1706,135,-19.72840454883992
1707,181,-37.10024264716752
1708,158,8.914769388744816
1709,118,-18.02048915988547
1710,99,2.8878695005898862
1711,197,-6.7653703006548085
1712,211,-149.51931457617061
1713,130,-32.30773959649686
1714,130,-14.31179992598129
1715,146,-16.933150741236858
1716,106,-45.344258267189105
1717,193,-260.5054675427641
1718,128,-25.011669317148787
1719,152,-71.05130765214652
1720,129,-24.073734003271966
1721,137,-54.953224781617905
1722,102,-58.049897866640215
1723,90,-75.89644850805801
1724,177,-44.428890195332656
1725,300,86.27947885532214
1726,205,-15.476907141670353
1727,89,-45.1346246764175
1728,117,-43.517556926554036
1729,110,-9.290139699847117
1730,224,-86.08594075002685
1731,146,12.519702140372416
1732,103,-85.46433835111716
1733,151,-8.386061728261879
1734,300,-61.11516255191293
1735,130,-10.750666971112196
1736,205,-95.68866749734434
1737,132,20.457459886461606
1738,300,62.91206053469725
1739,192,-57.676109320765875
1740,156,-60.216588057916766
1741,117,-26.783428739502128
1742,123,-13.128627587707172
1743,300,139.5353795872541
1744,196,-30.886789714324706
1745,202,-64.24226841220369
1746,170,-27.059075511447944
1747,222,-53.48073567044797
1748,229,-87.56431206269947
1749,173,-18.175997426430627
1750,143,28.75939386157981
1751,239,-90.14989428910485
1752,176,-79.47543219246995
1753,133,-70.71506898931963
1754,195,-60.508990197391284
1755,300,43.93579618514843
1756,105,-22.147444301840522
1757,129,13.143064088799719
1758,118,52.36843231488169
1759,161,-35.774725122810494
1760,230,-60.334988716596754
1761,300,62.31941404653183
1762,161,-10.855130814558677
1763,169,-50.61947469283875
1764,128,-88.52072796246175
1765,184,-40.66174388345725
1766,241,-174.74387200615115
1767,193,-120.70517857616724
1768,203,32.46967122471091
1769,133,-14.285760581642322
1770,300,121.31256371883619
1771,222,-132.25277130482067
1772,109,27.071510089842434
1773,167,27.233681394012535
1774,152,-160.01690319036368
1775,175,-23.668807999815343
1776,144,-36.164943107953476
1777,146,-100.75102928351718
1778,300,124.75837611204751
1779,157,-56.45621210894882
1780,112,-12.809043240534976
1781,113,32.36292894328386
1782,165,25.184310263134904
1783,300,19.347948410864987
1784,98,14.606187675249089
1785,114,-175.5765634356825
1786,137,0.3260378756648947
1787,145,33.88588556607837
1788,182,-223.58345770715306
1789,140,-51.37579637729954
1790,300,104.89041924555305
1791,156,-8.432525184184925
1792,198,-82.15767141039092
1793,93,-13.722161724552066
1794,140,-62.03670262397081
1795,300,155.0675786013563
1796,149,12.546288460259191
1797,169,-69.22396218925395
1798,179,-75.97676201710911
1799,153,-76.10639391842845
1800,300,-12.721259053837588
1801,200,-9.283225135962738
1802,214,-185.67009936487594
1803,158,-82.65930195231992
1804,195,-2.744129755394013
1805,134,7.275280830848359
1806,300,166.10564531488507
1807,167,-23.659002515550426
1808,154,-112.88052584633482
1809,147,-49.025224524125235
1810,200,-68.70590366202329
1811,300,74.0852405598125
1812,167,-6.113523974359822
1813,300,39.29562287187579
1814,107,-41.88079538496916
1815,211,46.71975928523122
1816,105,1.3223480561613599
1817,214,-49.78609711106358
1818,300,27.690426064640334
1819,154,-69.3344426420737
1820,248,-126.86341651915968
1821,244,-123.29938133944142
1822,133,-104.24931406794848
1823,205,11.982725869897237
1824,285,-158.7035297390242
1825,260,-72.35051271294829
1826,300,115.25935091009417
1827,140,18.280263518974195
1828,151,-46.67872216285545
1829,155,51.51710401532995
1830,206,2.9451629446992484
1831,112,24.661389768742765
1832,125,-42.89390348323918
1833,300,78.111525120053
1834,229,-35.55578506519838
1835,256,-183.25822103140763
1836,300,69.98527314727154
1837,188,-15.078097281563487
1838,300,88.59023161947985
1839,169,-24.952723872546528
1840,166,4.532887096285535
1841,141,-4.923099905218436
1842,218,19.2742143362414
1843,205,-31.63207008778052
1844,169,-15.052412122386215
1845,249,-149.7618915506897
1846,202,-26.94236611267837
1847,300,84.08318608503694
1848,168,-40.67371816088345
1849,300,37.06066641307032
1850,300,115.81969686723981
1851,281,-180.48941380851258
1852,115,26.782708646247514
1853,206,13.458890054104856
1854,300,94.02023172644468
1855,109,-146.45071960453447
1856,300,0.9951331331964699
1857,192,-186.090965990572
1858,168,-51.71209091875636
1859,300,-9.06689785910557
1860,300,112.0769674738177
1861,238,-125.01611986348303
1862,178,-51.58974766984085
1863,214,-227.54870065149964
1864,300,18.968047872693464
1865,181,-22.945010623416152
1866,226,-41.912362378647146
1867,158,8.827752898874792
1868,232,-19.34275304426626
1869,300,5.509077577481672
1870,300,-68.15886847313546
1871,193,-273.0816285650992
1872,162,-137.59203948419795
1873,159,8.939455163907184
1874,210,-58.263657793686974
1875,300,106.55430138486214
1876,163,10.439686109842228
1877,195,-94.02838730157002
1878,216,-80.67141483116009
1879,300,-50.84421078642877
1880,157,15.070149440328379
1881,154,-100.21302335044012
1882,105,-83.09529953633003
1883,94,-80.23665307359265
1884,224,-269.9883380153159
1885,234,-96.46196767639516
1886,153,9.385988069144958
1887,155,-93.40904040891559
1888,134,3.003139866460984
1889,297,-134.97192820178873
1890,131,27.0114357335773
1891,263,-186.12107685549577
1892,170,-0.40586607372553374
1893,129,-196.45881165830542
1894,163,-77.21693801221289
1895,184,50.039058657978416
1896,163,-37.59425224429921
1897,162,-268.66234693067463
1898,124,-42.97765051637481
1899,300,99.43749348637822
1900,300,23.120469985179078
1901,204,-125.46392671103054
1902,300,102.85182527243879
1903,300,161.1445237416187
1904,163,43.538008934609365
1905,155,-24.355647962865888
1906,147,-45.41498368431465
1907,176,-80.79095550841512
1908,171,-74.84408127691232
1909,254,-122.79593429695359
1910,236,-364.3990838057853
1911,300,121.38440061271871
1912,177,-78.84303830245643
1913,300,135.5266046024369
1914,132,32.08086729746768
1915,150,40.365933169177964
1916,208,-110.73632776772106
1917,264,-89.77793800803107
1918,300,18.247732676975225
1919,149,41.72463708105769
1920,300,31.789698955117498
1921,239,-11.337338262345668
1922,241,17.143843743068274
1923,300,12.263913880883663
1924,188,-16.256853802734938
1925,159,24.629401865469745
1926,300,20.851189451372793
1927,140,10.714061038254627
1928,202,-183.0871867523374
1929,206,-11.62057134377551
1930,168,-117.42317035273493
1931,208,-144.4869115660535
1932,231,-29.577144378479915
1933,111,-223.43074832028546
1934,285,-274.7368162196954
1935,167,-16.670292922745602
1936,300,38.10991814212073
1937,250,-147.21473514946854
1938,210,-88.43544285491214
1939,113,-21.749056219796103
1940,173,-116.34724113547904
1941,300,52.48840332628602
1942,300,33.32295340020285
1943,140,29.302969211856265
1944,300,74.62590160740683
1945,255,-104.01201475664239
1946,216,-288.30456875182847
1947,156,-11.203686493561491
1948,238,-246.154284638306
1949,300,55.38740942996225
1950,110,-15.480755254801338
1951,270,-149.95741194512314
1952,170,-11.66144798778366
1953,179,-44.64045787367439
1954,300,36.82490390844042
1955,159,-53.599660555053234
1956,168,-39.8797768338908
1957,162,44.48792353155281
1958,300,92.0389288295365
1959,160,42.427175466129825
1960,260,-194.9031200514593
1961,300,126.66609436105317
1962,300,-39.364960463802646
1963,202,-168.0550781664721
1964,185,24.94734385199621
1965,234,3.1366262692526874
1966,109,-31.058743474841606
1967,262,-71.70495087742697
1968,300,75.5860521831716
1969,300,83.06278573840049
1970,233,-238.40508016011307
1971,300,95.01525334597126
1972,238,-166.05757920805445
1973,133,-44.14384840456693
1974,300,7.0254353400014
1975,300,45.10265721353474
1976,232,-138.88915718665308
1977,208,-64.04103132623241
1978,121,-57.77374026404216
1979,178,-77.18779001372026
1980,238,-8.114471518312797
1981,300,62.51457236231093
1982,300,68.54503967117536
1983,292,-103.21793522251231
1984,153,-16.6437404368169
1985,190,-43.25258786515937
1986,300,121.23867456841765
1987,300,50.82226043940277
1988,300,130.0714200609144
1989,285,-155.43381021447942
1990,151,-39.48495074288472
1991,300,110.16662467184864
1992,300,100.67567287054923
1993,180,-47.96016589574228
1994,143,-192.12489723809006
1995,300,-4.252876624179207
1996,300,-22.2949536131119
1997,284,-218.97601860843326
1998,220,-48.84954964973944
1999,156,2.3796916794740213
2000,300,86.3487698506334
2001,156,-143.87240566893246
2002,300,67.08250118965081
2003,124,-29.980147273457803
2004,196,-70.18078450367301
2005,300,-51.63502562022987
2006,188,-51.61169978177213
2007,235,-150.22696377176104
2008,300,145.0613050175118
2009,143,-18.520640509727926
2010,211,-220.0612373184674
2011,300,70.73231998280195
2012,300,77.04003194970477
2013,295,-140.37069142527463
2014,253,-285.0730965413088
2015,300,-69.77908768288067
2016,300,39.79148519038779
2017,285,-36.238560166280735
2018,284,-96.97308886613311
2019,300,65.57572518626105
2020,300,91.37477111083794
2021,300,62.18187113592357
2022,230,-82.27893519476399
2023,300,65.64461407803867
2024,300,124.14254583970477
2025,300,-76.11911850017046
2026,221,-161.89203698319125
2027,300,106.12463852884298
2028,300,83.16838896628086
2029,300,123.80520377680857
2030,149,-19.82553528829382
2031,300,17.1963074733913
2032,186,-30.377257033255475
2033,300,26.879733147916543
2034,300,22.933150914236844
2035,300,81.96785722674397
2036,227,-166.03397757950444
2037,300,62.68918101544031
2038,300,75.03907638301065
2039,300,24.398945342953123
2040,202,-132.31787202085414
2041,137,15.997317053763581
2042,292,-187.20421261449673
2043,168,-37.94419449035371
2044,223,14.454461479095102
2045,230,-46.76604535462239
2046,162,-118.62368637039692
2047,300,59.22338790486299
2048,300,117.41933753082002
2049,140,55.625250424349815
2050,300,47.11622844260408
2051,300,83.89589282957607
2052,300,30.660461111723137
2053,256,-133.72578762083276
2054,300,-96.63351975030277
2055,155,-226.63539013990322
2056,224,-34.519173401613344
2057,300,37.904865812904305
2058,300,-118.0563749407422
2059,300,72.0993672445216
2060,225,-83.45057824031844
2061,300,47.418086868012296
2062,300,58.42979244716028
2063,300,-42.518108072574094
2064,206,-42.73732345668728
2065,300,22.200490125468978
2066,144,-7.980078256733037
2067,232,-276.4447814481641
2068,300,74.46103716251545
2069,249,-71.32274293186305
2070,300,-3.2842918616734016
2071,300,-42.12826970044683
2072,300,-108.39955404975193
2073,191,-10.650934468510755
2074,300,21.34779910308868
2075,281,-197.46494370704818
2076,300,15.95474769030194
2077,300,-2.237465975461443
2078,135,-136.29687123542453
2079,300,116.04487037560853
2080,300,120.74400927522052
2081,171,-70.18137453806138
2082,300,29.444289054330685
2083,300,92.70187204978899
2084,300,-38.21892721502457
